Report Month,Continent,Country,Country Code,Language Name,Language Code,Is Sign Language,Is ISO Recognized,First Language Population,First Language Population Group,Language EGIDS,EGIDS Group,EGIDS Has Data Support,All Access Population,All Access Status,All Access Chapter Goal,Eligible For ETEN Funding,All Access Chapters To Goal,Top 100 Progress,Top 100 Revision Status,Completed Scripture,Latest Publication Year,Text Chapters Completed,Audio Chapters Completed,Video Chapters Completed,Unknown Mode Chapters Completed,Translation Status,Is Remaining Translation Need,Expressed Need,Expressed Need Sensitivity,Active Translation,Active Language Development,Active Scripture Engagement,Active Intent,Active OBT,Engagement Maximum Sensitivity,Engagement Minimum Sensitivity,Access Through 2nd Language,2nd Language Scripture Level,Is Protected Country,IllumiNations Region,ETENRegion
2025-08,Asia,India,IN,Pangwali [pgg],pgg,No,Yes,18700,10K - 99.9K,5,Developing,No,"5,000 to 499,999",Goal Met in the language,260,No,260,,,New Testament,2023,260,260,0,0,Work In Progress,No,,,Yes,No,No,No,No,Restricted,Restricted,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Paniya [pcg],pcg,No,Yes,22800,10K - 99.9K,5,Developing,No,"5,000 to 499,999",Goal Met in the language,260,No,260,,,New Testament,2016,260,28,0,57,Work In Progress,No,,,Yes,No,No,No,No,Confidential,Restricted,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Pardhan [pch] ,pch,No,Yes,135000,100K - 499K,6b,In_Trouble,No,"5,000 to 499,999",Goal Met in the language,260,No,260,,,Stories,2014,0,280,0,0,Work In Progress,No,,,Yes,No,No,No,No,Restricted,Restricted,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Pardhi [pcl] ,pcl,No,Yes,69100,10K - 99.9K,6a,Vigorous,No,"5,000 to 499,999",Translation in Progress,260,Yes,241,,,Stories,2014,0,241,0,0,Work In Progress,No,,,Yes,No,Yes,No,No,Confidential,Restricted,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Pathiya [pty] ,pty,No,Yes,1000,1000 - 4999,6b,In_Trouble,No,"1 to 4,999",Translation in Progress,25,Yes,0,,,,,0,0,0,0,Work In Progress,No,,,Yes,No,No,No,Yes,Confidential,Restricted,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Pattani [lae],lae,No,Yes,16500,10K - 99.9K,6b,In_Trouble,No,"5,000 to 499,999",Translation in Progress,260,Yes,16,,,Selections,1914,16,0,0,0,Work In Progress,No,,,Yes,No,Yes,No,No,Confidential,Restricted,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Pattapu [ptq] ,ptq,No,Yes,200000,100K - 499K,6a,Vigorous,Yes,"5,000 to 499,999",Goal Met in the language,260,No,260,,,Stories,2013,0,279,0,0,Work In Progress,No,,,Yes,No,No,No,No,Confidential,Restricted,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Pengo [peg],peg,No,Yes,65000,10K - 99.9K,5,Developing,No,"5,000 to 499,999",Goal Met in the language,260,No,260,,,New Testament,2023,494,260,0,663,Work In Progress,No,,,Yes,Yes,Yes,No,No,Confidential,Restricted,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Phake [phk],phk,No,Yes,2000,1000 - 4999,5,Developing,Yes,"1 to 4,999",Translation in Progress,25,Yes,0,,,,,0,0,0,0,Work In Progress,No,,,Yes,No,No,No,No,Restricted,Restricted,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Phudagi [phd] ,phd,No,Yes,1010,1000 - 4999,6b,In_Trouble,No,"1 to 4,999",Translation in Progress,25,Yes,0,,,,,0,0,0,0,Work In Progress,No,,,Yes,No,No,No,Yes,Confidential,Restricted,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Pnar [pbv] ,pbv,No,Yes,323000,100K - 499K,6a,Vigorous,No,"5,000 to 499,999",Goal Met in the language,260,No,260,,,New Testament,,385,381,0,0,Work In Progress,No,,,Yes,No,Yes,No,Yes,Confidential,Restricted,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Powari [pwr],pwr,No,Yes,326000,100K - 499K,6b,In_Trouble,No,"5,000 to 499,999",Goal Met in the language,260,No,260,,,New Testament,2023,342,260,0,492,Work In Progress,No,,,Yes,No,No,No,Yes,Confidential,Restricted,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,"Punjabi, Eastern [pan]",pan,No,Yes,33448440,10M+,2,Institutional,Yes,Top 100,Translation in Progress,3567,Yes,2378,Two Bibles,Revision Complete,Bible,2021,1189,1189,0,0,Work In Progress,No,,,Yes,No,Yes,No,No,Restricted,Unrestricted,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Purig [prx] ,prx,No,Yes,93500,10K - 99.9K,6b,In_Trouble,Yes,"5,000 to 499,999",Goal Met in the language,260,No,260,,,New Testament,,260,0,0,0,Work In Progress,No,,,Yes,No,No,No,No,Restricted,Restricted,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Puroik [suv] ,suv,No,Yes,15000,10K - 99.9K,6a,Vigorous,No,"5,000 to 499,999",Translation in Progress,260,Yes,202,,,Selections,,138,120,0,62,Work In Progress,No,,,Yes,No,Yes,No,No,Confidential,Restricted,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Purum [pub] ,pub,No,Yes,500,1 - 999,6a,Vigorous,Yes,"1 to 4,999",Goal Met in the language,25,No,25,,,Selections,,68,0,0,133,Work In Progress,No,,,Yes,No,No,No,No,Confidential,Restricted,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Rabha [rah],rah,No,Yes,140000,100K - 499K,5,Developing,Yes,"5,000 to 499,999",Goal Met in the language,260,No,260,,,Bible,2023,1189,1189,0,101,Work In Progress,No,,,Yes,Yes,Yes,No,No,Confidential,Restricted,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Rajasthan Sign Language [IN86],IN86,Yes,No,343000,100K - 499K,6a,Vigorous,No,"5,000 to 499,999",Translation in Progress,260,Yes,0,,,,,0,0,0,0,Work In Progress,No,,,Yes,No,No,No,No,Unrestricted,Unrestricted,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Ranglong [rnl],rnl,No,Yes,8000,5K - 9.9K,6b,In_Trouble,Yes,"5,000 to 499,999",Goal Met in the language,260,No,260,,,Bible,2024,1189,260,0,0,Work In Progress,No,,,Yes,No,No,No,No,Unrestricted,Unrestricted,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Rathawi [rtw] ,rtw,No,Yes,451000,100K - 499K,6a,Vigorous,No,"5,000 to 499,999",Goal Met in the language,260,No,260,,,New Testament,2023,260,260,0,0,Work In Progress,No,,,Yes,Yes,Yes,No,No,Confidential,Restricted,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Ravula [yea],yea,No,Yes,26900,10K - 99.9K,5,Developing,No,"5,000 to 499,999",Goal Met in the language,260,No,260,,,Bible,2018,332,260,0,341,Work In Progress,No,,,Yes,No,No,No,No,Confidential,Restricted,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Reli [rei],rei,No,Yes,13000,10K - 99.9K,6b,In_Trouble,No,"5,000 to 499,999",Goal Met in the language,260,No,260,,,New Testament,2022,451,451,0,528,Work In Progress,No,,,Yes,No,Yes,No,No,Confidential,Restricted,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Riang [ria],ria,No,Yes,59000,10K - 99.9K,5,Developing,No,"5,000 to 499,999",Goal Met in the language,260,No,260,,,Bible,2008,1189,0,0,0,Work In Progress,No,,,No,No,Yes,No,No,Confidential,Restricted,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Rongpo [rnp] ,rnp,No,Yes,7500,5K - 9.9K,6a,Vigorous,Yes,"5,000 to 499,999",Translation in Progress,260,Yes,0,,,,,0,0,0,0,Work In Progress,No,,,Yes,No,No,No,Yes,Confidential,Restricted,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Sadri [sck],sck,No,Yes,5132470,500K - 9.99M,3,Institutional,Yes,"500,000 and greater",Translation in Progress,1189,Yes,803,,,New Testament,2023,706,260,0,614,Work In Progress,No,,,Yes,Yes,Yes,No,Yes,Confidential,Unrestricted,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Sakachep [sch],sch,No,Yes,25000,10K - 99.9K,5,Developing,Yes,"5,000 to 499,999",Goal Met in the language,260,No,260,,,New Testament,2018,441,260,0,558,Work In Progress,No,,,Yes,No,No,No,No,Confidential,Unrestricted,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Sambalpuri [spv],spv,No,Yes,2630000,500K - 9.99M,4,Institutional,Yes,"500,000 and greater",Translation in Progress,1189,Yes,192,,,Stories,2018,192,0,0,0,Work In Progress,No,,,Yes,No,No,No,No,Confidential,Restricted,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Samvedi [smv] ,smv,No,Yes,60000,10K - 99.9K,6a,Vigorous,No,"5,000 to 499,999",Translation in Progress,260,Yes,0,,,,,0,0,0,0,Work In Progress,No,,,Yes,No,Yes,No,No,Restricted,Restricted,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Sanskrit [san],san,No,Yes,0,0,9,Dying,Yes,"5,000 to 499,999",Goal Met - Scripture accessed via second language,260,No,260,,,Bible,1872,1189,1189,0,260,Work In Progress,No,,,Yes,No,No,No,No,Confidential,Confidential,Nepali [npi],Bible,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Santhali [sat],sat,No,Yes,7624000,500K - 9.99M,4,Institutional,Yes,Top 100,Translation in Progress,2378,Yes,1189,Bible,,Bible,2005,1189,260,0,171,Work In Progress,No,,,Yes,Yes,Yes,No,No,Confidential,Unrestricted,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Sartang [onp] ,onp,No,Yes,1000,1000 - 4999,6a,Vigorous,Yes,"1 to 4,999",Goal Met in the language,25,No,25,,,Stories,2011,119,33,0,60,Work In Progress,No,,,Yes,No,No,No,No,Confidential,Restricted,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Sauria Paharia [mjt] ,mjt,No,Yes,242000,100K - 499K,5,Developing,No,"5,000 to 499,999",Goal Met in the language,260,No,260,,,Bible,2018,0,40,0,0,Work In Progress,No,,,Yes,Yes,Yes,No,Yes,Confidential,Unrestricted,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Sentinel [std] ,std,No,Yes,250,1 - 999,6a,Vigorous,No,"1 to 4,999",Translation in Progress,25,Yes,0,,,,,0,0,0,0,Work In Progress,No,,,No,No,Yes,No,No,Restricted,Restricted,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Shekhawati [swv],swv,No,Yes,3000000,500K - 9.99M,5,Developing,No,"500,000 and greater",Translation in Progress,1189,Yes,491,,,New Testament,2021,491,441,0,460,Work In Progress,No,,,Yes,Yes,Yes,No,No,Confidential,Restricted,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Shendu [shl] ,shl,No,Yes,,,6a,Vigorous,No,"1 to 4,999",Translation in Progress,25,Yes,0,,,,,0,0,0,0,Work In Progress,No,,,Yes,No,No,No,No,Restricted,Restricted,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Sherdukpen [sdp],sdp,No,Yes,5000,5K - 9.9K,6a,Vigorous,Yes,"5,000 to 499,999",Translation in Progress,260,Yes,0,,,,,0,0,0,0,Work In Progress,No,,,Yes,No,No,No,Yes,Confidential,Restricted,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Sholaga [sle],sle,No,Yes,24000,10K - 99.9K,5,Developing,No,"5,000 to 499,999",Goal Met in the language,260,No,260,,,New Testament,2022,475,463,0,463,Work In Progress,No,,,Yes,No,Yes,No,No,Confidential,Restricted,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Shom Peng [sii],sii,No,Yes,400,1 - 999,6a,Vigorous,No,"1 to 4,999",Translation in Progress,25,Yes,0,,,,,0,0,0,0,Work In Progress,No,,,Yes,No,No,No,No,Restricted,Restricted,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Shumcho [scu],scu,No,Yes,2170,1000 - 4999,6b,In_Trouble,No,"1 to 4,999",Translation in Progress,25,Yes,0,,,Selections,,0,0,0,0,Work In Progress,No,,,Yes,No,Yes,No,Yes,Confidential,Restricted,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Sign Language in Haryana [IN45],IN45,Yes,No,129000,100K - 499K,6a,Vigorous,No,"5,000 to 499,999",Translation in Progress,260,Yes,0,,,,,0,0,0,0,Work In Progress,No,,,Yes,No,No,No,No,Unrestricted,Unrestricted,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Sign Language in Madhya Pradesh [IN69],IN69,Yes,No,363000,100K - 499K,6a,Vigorous,No,"5,000 to 499,999",Translation in Progress,260,Yes,0,,,,,0,0,0,0,Work In Progress,No,,,Yes,No,No,No,No,Unrestricted,Unrestricted,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Sign Language in Mizoram [IN95],IN95,Yes,No,5000,5K - 9.9K,6a,Vigorous,No,"5,000 to 499,999",Translation in Progress,260,Yes,0,,,,,0,0,0,0,Work In Progress,No,,,Yes,No,No,No,No,Unrestricted,Unrestricted,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Sign Language in Odisha [IN96],IN96,Yes,No,210000,100K - 499K,6a,Vigorous,No,"5,000 to 499,999",Translation in Progress,260,Yes,0,,,,,0,0,0,0,Work In Progress,No,,,Yes,No,No,No,No,Unrestricted,Unrestricted,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Sign Language in Punjab [IN27],IN27,Yes,No,139000,100K - 499K,6a,Vigorous,No,"5,000 to 499,999",Translation in Progress,260,Yes,0,,,,,0,0,0,0,Work In Progress,No,,,Yes,No,No,No,No,Unrestricted,Unrestricted,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Sign Language in Telangana [IN24],IN24,Yes,No,176000,100K - 499K,6a,Vigorous,No,"5,000 to 499,999",Translation in Progress,260,Yes,73,,,Selections,2024,73,0,0,0,Limited or Old Scripture,No,,,No,No,No,No,No,,null,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Sikkim Sign Language [IN22],IN22,Yes,No,3000,1000 - 4999,6a,Vigorous,No,"1 to 4,999",Translation in Progress,25,Yes,0,,,,,0,0,0,0,Work In Progress,No,,,Yes,No,No,No,No,Unrestricted,Unrestricted,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Sikkimese [sip],sip,No,Yes,25000,10K - 99.9K,6b,In_Trouble,Yes,"5,000 to 499,999",Goal Met in the language,260,No,260,,,New Testament,,260,260,0,0,Work In Progress,No,,,Yes,No,Yes,No,No,Confidential,Restricted,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Simte [smt],smt,No,Yes,10200,10K - 99.9K,5,Developing,No,"5,000 to 499,999",Goal Met in the language,260,No,260,,,Bible,1992,1189,0,0,0,Work In Progress,No,,,Yes,Yes,No,No,No,Confidential,Unrestricted,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Singpho [sgp] ,sgp,No,Yes,2500,1000 - 4999,6b,In_Trouble,No,"1 to 4,999",Goal Met in the language,25,No,25,,,Bible,,73,0,0,0,Work In Progress,No,,,Yes,No,No,No,No,Restricted,Restricted,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Sirmauri [srx],srx,No,Yes,400000,100K - 499K,5,Developing,No,"5,000 to 499,999",Goal Met in the language,260,No,260,,,New Testament,2022,260,260,0,260,Work In Progress,No,,,Yes,No,Yes,No,No,Confidential,Restricted,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Sora [srb],srb,No,Yes,410000,100K - 499K,5,Developing,No,"5,000 to 499,999",Goal Met in the language,260,No,260,,,Bible,2004,1189,260,0,0,Work In Progress,No,,,Yes,No,Yes,No,No,Confidential,Restricted,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Sourashtra [saz],saz,No,Yes,248000,100K - 499K,5,Developing,No,"5,000 to 499,999",Goal Met in the language,260,No,260,,,Bible,2023,1189,0,0,0,Recent Scripture,No,,,No,No,No,No,No,,null,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Southern India Sign Language [IN72],IN72,Yes,No,1200000,500K - 9.99M,6a,Vigorous,No,"500,000 and greater",Translation in Progress,1189,Yes,0,,,Stories,2021,0,0,0,0,Work In Progress,No,,,Yes,No,No,No,No,Unrestricted,Unrestricted,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Spiti Bhoti [spt] ,spt,No,Yes,10000,10K - 99.9K,6b,In_Trouble,Yes,"5,000 to 499,999",Translation in Progress,260,Yes,25,,,Selections,,0,0,0,0,Work In Progress,No,,Unrestricted,Yes,Yes,Yes,No,No,Restricted,Restricted,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Stod Bhoti [sbu] ,sbu,No,Yes,2500,1000 - 4999,6b,In_Trouble,No,"1 to 4,999",Translation in Progress,25,Yes,0,,,,,0,0,0,0,Work In Progress,No,,,Yes,No,No,No,No,Restricted,Restricted,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Sunam [ssk] ,ssk,No,Yes,560,1 - 999,6b,In_Trouble,No,"1 to 4,999",Translation in Progress,25,Yes,0,,,Selections,,0,0,0,0,Work In Progress,No,,,Yes,No,Yes,No,Yes,Confidential,Restricted,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Surgujia [sgj],sgj,No,Yes,1740000,500K - 9.99M,5,Developing,No,"500,000 and greater",Translation in Progress,1189,Yes,260,,,New Testament,2024,260,260,0,260,Work In Progress,No,,,Yes,Yes,Yes,No,No,Confidential,Restricted,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Surjapuri [sjp],sjp,No,Yes,2260000,500K - 9.99M,5,Developing,Yes,"500,000 and greater",Translation in Progress,1189,Yes,260,,,New Testament,,24,260,0,0,Work In Progress,No,,,Yes,Yes,Yes,No,No,Confidential,Restricted,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Tagin [tgj],tgj,No,Yes,62900,10K - 99.9K,5,Developing,No,"5,000 to 499,999",Goal Met in the language,260,No,260,,,New Testament,2018,260,260,0,578,Work In Progress,No,,,Yes,No,No,No,No,Confidential,Restricted,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Tamil [tam],tam,No,Yes,78748840,10M+,1,Institutional,Yes,Top 100,Goal Met in the language,3567,No,3567,Two Bibles,Revision Complete,Bible,2024,1189,1189,0,1189,Work In Progress,No,,,No,Yes,No,No,No,Unrestricted,Unrestricted,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Telugu [tel],tel,No,Yes,82806020,10M+,2,Institutional,Yes,Top 100,Goal Met in the language,3567,No,3567,Two Bibles,Revision Complete,Bible,2022,1189,1189,0,0,Work In Progress,No,,,Yes,No,Yes,No,Yes,Confidential,Unrestricted,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Teressa [tef] ,tef,No,Yes,2080,1000 - 4999,6b,In_Trouble,No,"1 to 4,999",Translation in Progress,25,Yes,0,,,,,0,0,0,0,Work In Progress,No,,,Yes,No,No,No,No,Restricted,Restricted,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Thachanadan [thn] ,thn,No,Yes,3000,1000 - 4999,6b,In_Trouble,Yes,"1 to 4,999",Translation in Progress,25,Yes,0,,,,,0,0,0,0,Work In Progress,No,,,Yes,Yes,Yes,No,Yes,Confidential,Restricted,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Tinani [lbf],lbf,No,Yes,12050,10K - 99.9K,6b,In_Trouble,No,"5,000 to 499,999",Goal Met in the language,260,No,260,,,New Testament,2022,260,260,0,260,Work In Progress,No,,,Yes,No,Yes,No,No,Confidential,Restricted,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Tiwa [lax] ,lax,No,Yes,33900,10K - 99.9K,6b,In_Trouble,Yes,"5,000 to 499,999",Goal Met in the language,260,No,260,,,New Testament,2022,0,0,0,0,Work In Progress,No,,,No,No,Yes,No,No,Confidential,Restricted,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Toda [tcx],tcx,No,Yes,1560,1000 - 4999,6a,Vigorous,Yes,"1 to 4,999",Goal Met in the language,25,No,25,,,Selections,1910,187,0,0,0,Work In Progress,No,,,Yes,No,No,No,Yes,Confidential,Restricted,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Toto [txo],txo,No,Yes,1400,1000 - 4999,6b,In_Trouble,No,"1 to 4,999",Goal Met in the language,25,No,25,,,Selections,,205,16,0,153,Work In Progress,No,,,Yes,Yes,Yes,No,No,Confidential,Restricted,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Tripura Sign Language [IN42],IN42,Yes,No,18000,10K - 99.9K,6a,Vigorous,No,"5,000 to 499,999",Translation in Progress,260,Yes,0,,,,,0,0,0,0,Work In Progress,No,,,Yes,No,No,No,No,Unrestricted,Unrestricted,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Tulu [tcy],tcy,No,Yes,1850000,500K - 9.99M,5,Developing,No,"500,000 and greater",Translation in Progress,1189,Yes,573,,,New Testament,2010,573,309,0,309,Work In Progress,No,,,Yes,No,No,No,No,Confidential,Restricted,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Uttarakhand Sign Language [IN74],IN74,Yes,No,51000,10K - 99.9K,6a,Vigorous,No,"5,000 to 499,999",Translation in Progress,260,Yes,0,,,,,0,0,0,0,Work In Progress,No,,,Yes,No,No,No,No,Unrestricted,Unrestricted,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Vaagri Booli [vaa],vaa,No,Yes,9300,5K - 9.9K,6b,In_Trouble,No,"5,000 to 499,999",Goal Met in the language,260,No,260,,,New Testament,2022,564,484,0,612,Work In Progress,No,,,Yes,No,No,No,Yes,Confidential,Restricted,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Vaiphei [vap],vap,No,Yes,42700,10K - 99.9K,5,Developing,No,"5,000 to 499,999",Goal Met in the language,260,No,260,,,Bible,2006,1189,0,0,0,Recent Scripture,No,,,No,No,No,No,No,,null,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Varhadi-Nagpuri [vah],vah,No,Yes,6970000,500K - 9.99M,5,Developing,No,"500,000 and greater",Translation in Progress,1189,Yes,318,,,New Testament,2022,318,260,0,260,Work In Progress,No,,,Yes,Yes,Yes,No,No,Confidential,Restricted,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Varli [vav],vav,No,Yes,387000,100K - 499K,5,Developing,No,"5,000 to 499,999",Goal Met in the language,260,No,260,,,New Testament,2023,260,260,0,0,Work In Progress,No,,,Yes,Yes,Yes,No,No,Confidential,Restricted,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Vasavi [vas],vas,No,Yes,187000,100K - 499K,5,Developing,No,"5,000 to 499,999",Goal Met in the language,260,No,260,,,New Testament,2021,626,24,0,0,Work In Progress,No,,,Yes,Yes,Yes,No,Yes,Confidential,Restricted,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Vishavan [vis] ,vis,No,Yes,150,1 - 999,6b,In_Trouble,Yes,"1 to 4,999",Translation in Progress,25,Yes,0,,,,,0,0,0,0,Work In Progress,No,,,Yes,No,No,No,No,Restricted,Restricted,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Waddar [wbq] ,wbq,No,Yes,198000,100K - 499K,6a,Vigorous,No,"5,000 to 499,999",Translation in Progress,260,Yes,193,,,Selections,,193,0,0,16,Work In Progress,No,,,Yes,Yes,Yes,No,No,Confidential,Restricted,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Wagdi [wbr],wbr,No,Yes,3390000,500K - 9.99M,3,Institutional,Yes,"500,000 and greater",Translation in Progress,1189,Yes,328,,,New Testament,2025,328,328,0,68,Work In Progress,No,,,Yes,Yes,Yes,No,No,Confidential,Restricted,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,West Bengal Sign Language [wbs] ,wbs,Yes,Yes,120000,100K - 499K,6a,Vigorous,Yes,"5,000 to 499,999",Translation in Progress,260,Yes,14,,,Selections,2023,0,0,0,14,Work In Progress,No,,,Yes,No,Yes,No,No,Confidential,Unrestricted,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Yerukula [yeu],yeu,No,Yes,68500,10K - 99.9K,5,Developing,No,"5,000 to 499,999",Goal Met in the language,260,No,260,,,New Testament,2021,260,281,0,118,Work In Progress,No,,,Yes,No,Yes,No,Yes,Confidential,Restricted,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Zangskari [zau] ,zau,No,Yes,11400,10K - 99.9K,6b,In_Trouble,No,"5,000 to 499,999",Goal Met in the language,260,No,260,,,Selections,1951,260,133,0,0,Work In Progress,No,,,Yes,No,No,No,Yes,Confidential,Restricted,,,No,IllumiNations Asia,Asia/Middle East
2025-08,Asia,India,IN,Öñge [oon],oon,No,Yes,94,1 - 999,6b,In_Trouble,Yes,"1 to 4,999",Translation in Progress,25,Yes,0,,,,,0,0,0,0,Work In Progress,No,,,Yes,No,No,No,No,Restricted,Restricted,,,No,IllumiNations Asia,Asia/Middle East
